client,cohort,bloom,prr,irr
c666,10,00000100000000000000000000000000,00100100000001000000010000010100,00000111000011000101001001010100
c666,10,00000000000000000000010000000000,00100000110011000110100000000010,01100000110111110100100000010011
c666,10,00000000000000000000000000100000,11000000100001010011101100000010,11011001100001011011101101000011
c667,16,00000000000000010000000000000000,00000000000100010100000000000000,00000101100100100100001010000000
c667,16,00000000000000000000001000000000,11100110110001110000001010000011,10100111001111110100101010101011
c667,16,00000000000000001000000000000000,01010100000000001001000100010011,01011100000110101001010100101000
c667,16,00000000000000100000000000000000,10000010101001000000100000011011,00001010100000100000101000110011
c667,16,00000000000001000000000000000000,01111100000111001100101001100000,01010000010111001100000001100010
c667,16,00000000000000000000000010000000,00010001000100001000001011000000,10001000001010100000001111100100
c667,16,00000000000000010000000000000000,00000000000100010100000000000000,00011010010111010101000000000100
c667,16,00000000100000000000000000000000,10000110100000010100010001000101,10000110110100000111100001100100
c667,16,00000000000000000000001000000000,11100110110001110000001010000011,11101010010001001001001011000000
c667,16,00000000100000000000000000000000,10000110100000010100010001000101,11010100111101000101000001001101
c668,11,00100000000000000000000000000000,10110000101000000010000000001000,10010000101110110010101001001000
c668,11,00010000000000000000000000000000,10010000000100000001000010000000,10001110001110010101001110000100
c668,11,00000001000000000000000000000000,10000001000101000100010001010000,10001101000010110110010001000010
c668,11,00000000000000000000000001000000,00001110010000100000100011100111,00000111110010101001110011100111
c668,11,00000000000000000000000001000000,00001110010000100000100011100111,00001011010000101010001111110111
c668,11,00000001000000000000000000000000,10000001000101000100010001010000,10010001010011111001011010011010
c668,11,00000000000000000000000000001000,00000000000000000001000100001001,10100000000000100001000100001001
c668,11,00000000100000000000000000000000,00100101101011100001111000001101,00100001101100100001111000011101
c668,11,00000000000000000010000000000000,00000010101000010010000000000101,00010111101000010000110000001101
c668,11,00000001000000000000000000000000,10000001000101000100010001010000,11100001000000000110010001000000
c669,0,00000001000000000000000000000000,00000001111000001010000000001010,10100001111000100110000000000000
c669,0,00000000000000000000000010000000,10100001100000100000010010010000,10101101101100100100110010011000
c669,0,00000000100000000000000000000000,10001000100110000001001000111000,01001010101010100010000000111000
c669,0,00000000000000000000000010000000,10100001100000100000010010010000,10110011110000100000010010010100
c669,0,00000000000000100000000000000000,00000000000000111000000001001010,01000010011101111000000001001110
c669,0,10000000000000000000000000000000,00100011100010000100000001000001,00101011101010000110000000000000
c669,0,00000000010000000000000000000000,01100000010000000100110010010000,00100011010011000000010010010001
c669,0,00000001000000000000000000000000,00000001111000001010000000001010,00001101110000010010000001000010
c669,0,00000100000000000000000000000000,00000100000001000010100000100000,00100100000001000000110100100000
c669,0,00000000000000000000000000000001,00101000010100100000010100010001,00101010000100100000010100011010
c670,42,00000000000000100000000000000000,11001000001100100000101000000000,11011000000110110000001010001000
c670,42,10000000000000000000000000000000,10110100001000000011101000001000,11010000101000110101101000000100
c670,42,00000000100000000000000000000000,00100000100001010001000000010001,10010000000000110100001000011101
c670,42,00000000000000000001000000000000,00010100000000001000000000000001,01010100100000100000010000001011
c670,42,00000000000000000000000000000010,00000100110000100100000000000001,00000010110000100111001100000010
c670,42,00000000100000000000000000000000,00100000100001010001000000010001,10000001100001011011001000011010
c670,42,00000000000000001000000000000000,00010001000010101000000000101001,00000000100000001100000000100001
c670,42,10000000000000000000000000000000,10110100001000000011101000001000,10100101001001001011100100010001
c670,42,00000000000000001000000000000000,00010001000010101000000000101001,10110000000010101111000100101101
c670,42,00100000000000000000000000000000,01100010000000100100000011100000,01110010001100110100011011100100
c671,56,00000000000000000000000000000010,11100010001010000010000100100001,11110011001000001000101100000011
c671,56,00000000000000000000000000000010,11100010001010000010000100100001,10000010001010010110000100101001
c671,56,00000000000000000000000000000010,11100010001010000010000100100001,10001010101010000000001100100010
c671,56,00000000000000000000000000000001,10000000000000010010000000010000,10000001000101000010100001011000
c671,56,00000000000000000000000001000000,01001010010101000000011001000011,01001010000011000001110111000010
c671,56,00000000000000010000000000000000,11000100010100110001101000100000,11000110010110000101111001000000
c671,56,00010000000000000000000000000000,10111100110000000010000100000000,00111100110000000010100110000000
c671,56,00000000010000000000000000000000,01000000001010000100010010100100,11100000001011011100010001000100
c671,56,00000000000000000000000001000000,01001010010101000000011001000011,11001110001101100010010001010001
c671,56,00000000010000000000000000000000,01000000001010000100010010100100,01000100001110101111011010000101
c672,18,00000100000000000000000000000000,00001100010111001100000000000000,00010100010011110100000100000000
c672,18,00000100000000000000000000000000,00001100010111001100000000000000,00001010010101101000000010000010
c672,18,00000000000000000010000000000000,11110100010010100010101010100000,11111101010100100010100010100000
c672,18,00000000000000000000000000001000,00010000000010001100000000001000,00010000001110000101100010101000
c672,18,00000000000000000000001000000000,00100000000011000100010011011000,10100000001010001101000011011011
c672,18,00000000000000001000000000000000,00100000100001011111001110010000,00101010101001110111001110010001
c672,18,00000000000000000000100000000000,00001001010110000000101000001001,00011001001010001100011100001000
c672,18,00000000000100000000000000000000,00000001011100010110100000000000,00000101011101010010100010000101
c672,18,00000000010000000000000000000000,10000010011001000010000100000000,11010100011001000010000111010000
c672,18,00000000000000000000000000000100,10100001001000000010000010000101,10111001001100100010000011000101
c673,7,00000000000000000000000000000010,00011001000000000110100001000100,01001100011001010010101001100100
c673,7,00001000000000000000000000000000,00011110000000010001000010000011,00011111001101000001000010000011
c673,7,00000000000000000001000000000000,00010001110101000011101000001000,01000011010001010011001000001010
c673,7,00100000000000000000000000000000,01001100010000110000000001000001,00011010110000110000100001010000
c673,7,00000000000000000000000000010000,00000001000101000000001010010100,01000000001101000101000010001000
c673,7,00001000000000000000000000000000,00011110000000010001000010000011,11010101011000000011000010000010
c673,7,00000000000001000000000000000000,10001000100001001001011000000000,00001110100000001000011101000001
c673,7,00000000000000000000000000100000,00000000100110011000000010100000,00000100100010001000011010111000
c673,7,00000000000000100000000000000000,00100000101011100000000100010010,01110001101001100110000100011110
c673,7,00100000000000000000000000000000,01001100010000110000000001000001,01011101100101111000010010011001
c674,5,00100000000000000000000000000000,01111000000101010101001000000000,11111000000111010111001011000001
c674,5,10000000000000000000000000000000,11111000000010000000000000111011,11111101001010000001001000111010
c674,5,00000000000000000000000000000100,01100000110000000011000000110011,11110000110000000111000010100011
c674,5,00000000000000000000000001000000,10000101101010100000001001001110,10001100101000101001101101000100
c674,5,00000000010000000000000000000000,01010001010000000000110000110101,01010011100100001110110000110101
c674,5,00000000000010000000000000000000,00100001000110100100101100000010,00100100000010111100111001000101
c674,5,00000000000000000000000000000100,01100000110000000011000000110011,11111011010100001011000011110011
c674,5,00000000000000000000000000010000,01110011000111100000011000010111,01110011000111110000111000000110
